muon_energy_at_detector,q_tot,muon_zenith,muon_azimuth,muon_time,muon_pos_x,muon_pos_y,muon_pos_z,spline_mpe_zenith,spline_mpe_azimuth,spline_mpe_time,spline_mpe_pos_x,spline_mpe_pos_y,spline_mpe_pos_z,linefit_zenith,linefit_azimuth,linefit_time,linefit_pos_x,linefit_pos_y,linefit_pos_z,reco_logl,reco_zenith,reco_azimuth,reco_pos_x,reco_pos_y,reco_pos_z,reco_time
3674.615020984551,24.47500005364418,1.9528537599459395,5.403361529073193,-4663.608522569761,2933.8648809977603,-3481.877872586774,-1299.9819357335946,1.9624733855102103,5.502033930295382,10823.058535665125,175.9995889991119,-196.9915660645854,428.75565799171227,1.8939532477778487,5.4616185193555316,11092.623138673494,175.87864147727365,-196.3335844173921,419.645652792121,392.58533006813406,1.9525686629193115,5.266207499068376,159.50172996275285,-154.45047651854358,445.97051567913144,10971.570507094548
5521.809639905579,33.174999848008156,1.600843279798411,5.081846118383817,-71525.81246009725,9309.079628294043,-22801.117852465715,-712.8356123740996,1.5927902194831363,5.09531663714042,10735.373332267707,407.57825409434236,185.47277249296985,28.350537913915332,1.6130547685839063,5.203540334950437,11016.299886431061,414.2550618329598,183.2731158649293,40.72967663652864,407.3038061809005,1.594870356250209,5.096071339629909,396.1570257663967,212.14021324565294,29.323795863416446,10832.089360115271
3802.80441105715,25.77500009536743,1.911642351692971,2.1054580411314934,-11198.891217019409,-2960.605328547652,5405.787540613208,-2124.657050737136,1.9077717530861535,2.1030960570915176,10766.48822926525,200.53098650370794,69.05417330196633,78.19658298542936,1.9297805448503058,2.1776484877090287,11095.034330281198,206.09898656188693,78.84653560126957,86.60405068167202,340.11816605895586,1.9071861420892597,2.1031696831498525,221.39129184892363,33.72019014117361,92.12826219649295,10910.82380396541
2380.6610954119824,167.62499894201756,2.758594650040662,4.962340582367428,-7555.5545457825065,230.89008431736147,-2427.119979046751,-5221.28821240738,2.7757450109067743,4.973728410386771,10158.864876845722,-259.90041224585434,-504.8979528684115,-294.7618706168896,2.731016231781823,4.906071493780901,10224.376787638994,-260.49938541792864,-502.03600337654177,-296.73030148028994,322.81974863513165,2.7715509437532644,4.966740622803185,-259.40887495087134,-508.50655647688416,-304.4992861355186,10124.376787638994
1799.1531689641997,22.95000010728836,2.5014881319953823,4.653322555649314,-2686.82548032701,-220.4151704511023,-1844.7954784114845,-3407.892908134032,2.4974042989838976,4.689402895946351,10104.53820636787,-87.99575648111045,437.96663775515526,-334.1345020824233,2.2703218571518526,4.854303907866726,10545.624082693967,-127.65911743241472,425.0342469487113,-331.9882251575885,441.7567162727204,2.515335578978534,4.660024653752342,-82.45979652926276,469.55574304997674,-291.5213291075502,10266.676714272913
7949.373434745066,125.15000054240227,2.388331400920153,0.46935705087347657,-5286.121655896306,3319.602522775298,1599.5978195136413,-3032.326495191548,2.462849231893549,0.4426498790279404,10331.21233084269,488.63552210211856,146.57525356013275,375.52499839970596,2.26018763604828,0.27141644941096565,10450.523262258055,488.44219612051137,137.44297346017208,362.81821369084673,365.4466949621988,2.4655312223966,0.43690866079838103,518.3794369046901,161.81955474833936,333.66653250826676,10150.523262258055
1135.0246487128024,21.42500001192093,2.0463943718023896,0.28920563531258114,-3131.250988010317,3758.0984677507076,772.3985264899675,-1713.152660605032,2.05216359932127,0.28521674302721234,11451.767606096257,33.16388162793828,-335.66169441270995,288.0063533802331,2.044348096356938,0.28827619973838603,11767.519610780346,32.11872541518039,-324.88696076750597,285.71826793048115,368.5454840408091,2.051076914287712,0.2880783448027672,4.750854457204559,-344.8831594661296,303.64949545518243,11562.25645288561
4529.329136580229,43.60000014305115,1.7892754646066549,5.444816018574848,-26791.842214671895,7335.811656847247,-8317.07416616648,-2160.3837161483534,1.789670833355395,5.442924303124425,10486.842470801363,40.176049688541525,-204.90254181364685,262.06001916522337,1.8127368431459705,5.39360176985673,10615.675512191154,44.4702060119785,-204.26589944306548,265.5784668231472,400.6119533192939,1.7904017874871911,5.44281905878952,53.15381214353583,-219.25102987873052,257.7292123412942,10420.93867008589
1600.3119174694875,50.5,2.6281820438823082,5.154778050769417,-9349.461820229888,1215.6744551504962,-2235.354606187495,-5410.09677375725,2.637891819689545,5.582860093994544,10818.244128175182,-67.20524760782223,432.70206864970396,-145.34904131837197,2.674928483898014,5.451168330188056,10997.80345331862,-55.044667682940236,437.30345965133637,-142.96490268096028,335.62182224832975,2.641269518234808,5.588545818873855,-67.20424379197244,429.16833569288144,-149.37381685878427,10803.066611213359
1081.2653037228156,51.95000025629997,2.083735364573765,2.1020104001088384,-7859.5769075118005,-2507.326468639658,4316.531260405667,-2733.8221537178615,2.0927995297766753,2.099884590002734,11132.77453043044,4.302970013535287,39.71231435258869,59.81265491143267,2.088557018177048,2.042547046681364,10992.498424060743,-25.422602274224925,114.5219147400493,13.52386423922704,425.49365173224214,2.0787281222315297,2.1029620135377463,-37.33078760475088,110.67205681215107,14.875547432447133,10818.814213534428
