event_id,neutrino_energy,muon_energy
1634,132.493666255706,4.131902689453491
1635,20.10115547730788,1.258779688970073
1636,36.23197734090086,1.5001664558767662
1637,7.691672411665464,7.691672411665464
1638,5.97594684344997,5.97594684344997
1639,137.4383389857699,3.6325293261319747
1640,6.028969671725418,6.028969671725418
1641,1.7993001102194224,1.7993001102194224
1642,30.005419623348256,8.422379112239822
1643,8.18166063628687,1.0812876017275594
1644,1.0252257781443062,1.0252257781443062
1645,29.97674726815781,1.0913266931176446
1646,32.45391375936587,1.4570138581614132
1647,38.377341176435976,4.377296519680794
1648,245.05356417603087,9.838470001854322
1649,6.545791756318981,3.9009515081915334
1650,11.865051033317071,1.9719627012403727
1651,5.992852491609155,5.992852491609155
1652,8.285315045436235,1.0907813097947328
1653,592.7256407868279,5.82369899199158
1654,1.9243264335523778,1.0166572818654276
1655,11.458866219003912,6.753787236946091
1656,8.349128390247458,3.2025559406494177
1657,8.5978024074145,8.5978024074145
1658,9.52110204168672,9.52110204168672
1659,23.04091699494166,2.0330747194999566
1660,158.34704420279374,1.4413026953530206
1661,17.905249805445127,7.5659894870228115
1662,16.769740969752235,6.591176281669435
1663,2.271334526985494,2.271334526985494
1664,10.078812601325735,7.5643680026026265
1665,59.07674595755091,1.2460425930818455
1666,7.197196266932396,7.197196266932396
1667,75.16923836111583,5.984807305023743
1668,73.53776514790859,1.1526899986319332
1669,13.674340825659147,4.366890879454859
1670,21.577776511370267,2.538732418786607
1671,5.01742224148074,2.6273160725925875
1672,60.63503517624324,9.765913354687488
1673,4.697796106242529,4.697796106242529
1674,4.540044008428779,4.540044008428779
1675,16.579721471368035,3.337453137560088
1676,10.68469714338221,8.04601162740537
1677,4.065755517626452,1.2183084114969216
1678,13.435984376412675,8.957394133565533
1679,16.019192449438815,1.06718716783929
1680,8.294657758730683,4.4261132036379855
1681,88.9917996096535,3.136528672329776
1682,7.734721505259583,7.734721505259583
1683,6.421398702166444,6.421398702166444
1684,6.219975770360162,1.5370139274811254
1685,10.707315018194938,3.226331720087037
1686,15.386147653784125,1.626375427038112
1687,21.92953926231263,3.774764523757054
1688,70.73312309773112,1.9231207080492667
1689,3.601209096558002,3.601209096558002
1690,2.1649345945333938,2.1649345945333938
1691,4.330845823582229,4.330845823582229
1692,5.270323406185083,1.0784565293509383
1693,1.0564081486339463,1.0564081486339463
1694,13.798438534138274,5.055264740125491
1695,8.69954134266634,7.834407513615478
1696,9.219324882557295,4.060721014276798
1697,44.39098048278593,2.9282736161162717
1698,11.054429681608543,8.76295856555539
1699,5.484194571167604,2.943625561146289
1700,104.70367020003474,3.0995724942535015
1701,288.9731602661433,4.440744904154737
1702,18.205947535346525,4.047752275750802
1703,14.630794545185918,6.809795854699907
1704,28.18365506308797,3.859492901638947
1705,11.827541420054118,7.9238569695583365
1706,29.970877045967534,1.6549250552348094
1707,8.98587272815411,1.0982976478392252
1708,80.36054763105925,1.2015404669263954
1709,21.49834750938658,5.023795207200128
1710,8.85314838462846,8.85314838462846
1711,10.648645250443405,6.385716917397786
1712,41.77964897745246,4.914412640218936
1713,8.657217726166747,7.925871995178513
1714,15.467171874971141,9.804888829392898
1715,7.169643972718515,1.4033781241887273
1716,31.62311204430391,1.071335582083346
1717,8.35227086083349,8.35227086083349
1718,13.867177993188607,6.439379159140348
1719,6.102445616542746,6.102445616542746
1720,5.224796128150352,4.048357294840662
1721,11.932172052299967,2.635414923354736
1722,1.5072995551068622,1.1328709789111218
1723,9.683889770821056,2.174017620522083
1724,216.30553198733176,7.46105236915106
1725,6.902581250825915,2.1935811491958046
1726,9.796519964072173,1.723147699856633
1727,29.366971154973616,4.769095307433876
1728,25.075229162247364,1.7087087727928145
1729,17.246657207462615,2.8371858183307466
1730,5.696632945475201,3.4317814723146047
1731,357.53734371357234,6.416829961477663
1732,7.212752112240239,1.9939033286060894
1733,27.06606364946708,6.999924066271676
1734,6.297010050959321,1.8397355908570916
1735,1.9115115656668844,1.9115115656668844
1736,118.71479472337114,4.050629194291658
1737,14.607876519925068,5.080603825859375
1738,59.98512718556594,5.918033308720282
1739,122.89968476825857,2.0287037669321144
1740,32.880430207222105,8.229952658765058
1741,15.028200688856952,5.812268749908366
1742,19.867230940007182,2.79738355676613
1743,10.658043163240325,6.446385981875202
1744,36.96454000180545,3.612898186440376
1745,183.6470986728389,2.461233511392839
1746,9.883257445048521,2.758422255220241
1747,9.628867163530204,9.628867163530204
1748,11.965675862268649,9.42032325831712
1749,27.876760436129857,5.117768473063952
1750,2.7786295109466765,2.7786295109466765
1751,8.855014280315963,5.652327627463761
1752,8.934946035910999,8.934946035910999
1753,17.62915122100387,4.777918497917269
1754,7.371553431044607,1.0211995628047412
1755,9.505693774611826,9.505693774611826
1756,1.1912313752867476,1.1912313752867476
1757,6.3487858768436425,5.727663859171819
1758,137.18275520654035,4.144876892775967
1759,6.893227470363815,6.280413458921858
1760,9.893579210961924,1.9432599538329651
1761,8.873778024154488,4.2948443022087766
1762,3.089582663748339,1.6605450583517474
1763,5.696817989806038,3.29197142667647
1764,1.6139046335060874,1.6139046335060874
1765,8.55613286309609,8.55613286309609
1766,4.173503386267185,4.173503386267185
1767,9.138683572106697,1.3265126190396976
1768,13.579127716627324,1.3608892349273123
1769,17.180096574551815,1.6292319877601003
1770,58.50346646918792,3.0535343160551203
1771,4.368148227767821,4.368148227767821
1772,9.274557397384715,9.274557397384715
1773,4.324329587789076,4.324329587789076
1774,81.29102158229658,7.564428983709979
1775,3.631530020026416,3.631530020026416
1776,8.07430372836903,1.8135177850721884
1777,29.16447855567736,3.819215149810356
1778,151.81971216993614,2.6716744942570223
1779,9.910599382830155,5.142407754263333
1780,6.650147675251057,6.190026808362178
1781,7.232116496869181,3.7380495709441495
1782,8.690871364797223,8.690871364797223
1783,7.904140263473991,2.2085959765104946
1784,5.2645797316250045,5.2645797316250045
1785,4.223871576361801,4.223871576361801
1786,6.149554722925717,6.149554722925717
1787,5.180674287052447,5.180674287052447
1788,58.60373987339412,2.992552684968112
1789,12.578967407928141,5.272569663104137
1790,5.913896818507279,5.913896818507279
1791,3.3939893983484914,2.107562403155287
1792,26.53388837661421,1.1636967384928887
1793,627.714218116779,6.77251767884614
1794,11.24875777807328,5.539368705743828
1795,129.3862089206385,2.216176448601269
1796,119.29813050128809,6.6017621198774865
1797,25.77918865268725,6.946187847810663
1798,140.632083896006,6.901076287325498
1799,4.4806058487186275,4.104511751470765
1800,15.437844704825482,1.5855609548632166
1801,337.7700349192494,8.62262096615514
1802,14.551911039415119,4.3400242573760925
1803,4.739420020479636,1.1458640799766326
1804,42.426067991824404,3.30738051917791
1805,68.53671652206657,7.598873824844537
1806,9.252214594765778,7.403864158825826
1807,8.249087970794939,8.249087970794939
1808,12.394257134597913,6.1661955287576635
1809,27.752593197050363,4.537159507932596
1810,17.787709512609364,1.0951582390192343
1811,62.33178689980564,7.231098394358996
1812,15.560170166464362,1.637352164997188
1813,14.072609045670088,9.151601835065971
1814,3.99288025780043,3.99288025780043
1815,37.93815485617473,1.1901425209754852
1816,182.03154944346153,6.427301821212837
1817,4.157901571097833,3.58114488923176
1818,38.73449803967094,4.919985465581339
1819,17.05552800704555,2.0405906606740185
1820,18.041194913659176,7.844348717232031
1821,1.5343117468883707,1.4090197866647793
1822,72.48247522166061,7.914969504178415
1823,13.319847776571661,6.690843202025386
1824,12.125975965306225,9.258693318494023
